label,left_id,left_name,left_brand,left_descrtiption,left_price,right_id,right_name,right_brand,right_descrtiption,right_price
1,antonline_725,Dell Latitude 5000 5491 14in LCD Notebook,Dell,0,1329.54,massgenie_657,Dell LATI54918XW29 14 in. i5 8400H 8 GB 256 GB Solid State Drive Laptop,0,"$1693.83, FeaturesDell Latitude 5491&#46; 14&quot; FHD WVA &#40;1920 x 1080&#41; Anti&#45;Glare Non&#45;Touch&#44; Camera &#38; Microphone&#44; WLAN&#47;WWAN Capable8th Generation Intel Core i5&#45;8400H Processor &#40;4 Core&#44; 8M Cache&#44; 2&#46;5GHz&#44; 45W&#44; vPro&#41;&#46; 8GB&#44; 1x8GB&#44; 2666MHz DDR4 Non&#45;ECCM&#46;2 256GB PCIe NVMe Class 40 Solid State Drive&#46; Windows 10 Pro 64bit English&#44; French&#44; SpanishIntel Dual Band Wireless AC 9560 &#40;802&#46;11ac&#41; 2x2 &#43; Bluetooth 5&#46;0&#46; No Removable CD&#47;DVD Drive&#46; Dual Point Keyboard English US with backlightSpecificationsHDMI&#58; YesSize&#58; 14&quot;Number of Cells&#58; 4&#45;cellProcessor Speed&#58; 2&#46;50 GHzProcessor Model&#58; i5&#45;8400HProcessor Core&#58; Quad&#45;core &#40;4 Core&#41;Screen Resolution&#58; 1920 x 1080Operating System&#58; Windows 10 Pro",1693.83
0,antonline_1126,Asus Chromebook Flip C213SA-YS02 11.6in Touchscreen LCD 2 in 1 Chromebook,Asus,0,381.38,antonline_947,Samsung Chromebook Pro XE510C24-K01US 12.3in Touchscreen LCD 2 in 1 Chromebook,Samsung,0,647.38
0,bestbuy_54,Acer - Aspire 3 15.6in Laptop - Intel Core i5 - 6GB Memory - 1TB Hard Drive - Obsidian Black,Acer,0,493.99,truecurate_48,Lenovo 80X50003US 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce 920MX 1TB Hard Drive Platinum silver ,Lenovo,0,0
0,savingslots_475,HP 4TK38UT 645g4 r7-2700u 14 8gb/500 pc,HP,"hp pb645g4 r7-2700u 14 8gb/500 pc amd r7-2700u, 14.0 hd ag led sva, uma, webcam, 8gb ddr4, 500gb hdd, ac+bt, 3c batt, fpr, w10 pro64, 1yr wrty u.s. - english localizationweight: 5.45 (lbs)",870,buydig_465,Hewlett Packard 745G5 R7-2700U 14 16GB/512 PC,HP,"HPEB745G5R7-2700U1416GB/512PCAMDR7-2700U,14.0FHDLEDUWVATS,UMA,Webcam,16GBDDR4,512GBSSD,AC+BT,3CBatt,FPR,W10Pro64,3yrWrty+3yrNBDOnsiteU.S.-Englishlocalization",1569.07
1,massgenie_109,HP COMMERCIAL SPECIALTY 1NL43UTABA ZBk17G4 i77820HQ 16G 1TB 17.3,0,"$2723.94, HP COMMERCIAL SPECIALTY 1NL43UT#ABA ZBk17G4 i77820HQ 16G 1TB 17.3",2723.94,savingslots_22,HP 1NL43UT Zbk17g4 i77820hq 16g 1tb 17.3,HP,"hp smartbuy zbook 17 g4 i7-7820hq 17.3 16gb/1t pc core i7-7820hq, 17.3 fhd ag uwva, uma, 16gb ddr4 ram, 1tb hdd, bt, 6c battery, fpr, win 10 pro 64, 3yr warranty u.s. - english localizationweight: 12.05 (lbs",2467
0,abt_27,Samsung Chromebook Pro Laptop Computer,Samsung,Intel Core M3 Processor 6Y30/ 2.2Ghz Speed/ LCD Size 12.3in/ Built-In Pen/ Thin And Lightweight/ Storage Capacity 32GB/ ENERGY STAR Certified/ Battery Life 9 Hours/ Spill Resistant/ Bluetooth 4.1/ Intel HD Graphics 515/ 2.2Ghz Speed/ Chrome OS/ Black Finish,599,abt_89,HP Chromebook Anodized Silver Laptop Computer,HP,1.60GHz (Turbo Boost Up To 2.48GHz) Intel Celeron N3060 Processor/ 11.6in (1366x768) WLED Backlit Display/ 4GB LPDDR3 Memory/ 16GB eMMC/ 2MB Cache/ Intel HD Graphics 400/ 802.11ac/ Built-In Webcam/ Chrome OS/ Anodized Silver Finish,189
0,bestbuy_411,Dell - Inspiron 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Silver,Dell,Windows 10 HomeTechnical details: 8th Gen Intel® Core™ i5-8250U processor; 15.6in display; 8GB memory; 1TB hard driveSpecial features: Bluetooth; HDMI output,669.99,bestbuy_730,Lenovo - 2-in-1 15.6in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce MX130 - 256GB Solid State Drive - Onyx Black,Lenovo,windows 10 home nvidia geforce mx130 2gb dedicated graphics 8th gen intel® core™ i7-8550u processor; 15.6in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; touch screen; backlit keyboard note: dvd/cd drive not included ,891.99
0,bestbuy_279,ASUS - 13.3in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Icicle Gold,ASUS,Windows 10 HomeTechnical details: 8th Gen Intel® Core™ i7-8250U processor; 13.3in display; 8GB memory; 256GB solid state driveSpecial features: fingerprint reader; backlit keyboardNote: DVD/CD drive not included,866.99,bestbuy_736,Lenovo - 330-15IKBR Touch 15.6in Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX150 - 1TB Hard Drive - Platinum Gray,Lenovo,windows 10 nvidia geforce mx150 2gb dedicated graphics 8th gen intel® core™ i7-8550u processor; 15.6in display; 16gb memory; 1tb hard drive special features: cable lock slot; bluetooth; hdmi output; dvd/cd drive ,1009.99
1,bestbuy_744,Lenovo - 530S-14IKB 14in Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Onyx Black,Lenovo,windows 10 8th gen intel® core™ i5-8250u processor; 14in display; 8gb memory; 128gb solid state drive special features: bluetooth; hdmi output note: dvd/cd drive not included ,751.99,truecurate_347,Lenovo 81EU000HUS 530S-14IKB 14&ampquot Laptop Intel Core i5 8GB Memory 128GB Solid State Drive Onyx Black ,Lenovo,0,0
1,antonline_266,HP ZBook 17 G4 17.3in LCD Mobile Workstation,HP,0,2331.23,savingslots_22,HP 1NL43UT Zbk17g4 i77820hq 16g 1tb 17.3,HP,"hp smartbuy zbook 17 g4 i7-7820hq 17.3 16gb/1t pc core i7-7820hq, 17.3 fhd ag uwva, uma, 16gb ddr4 ram, 1tb hdd, bt, 6c battery, fpr, win 10 pro 64, 3yr warranty u.s. - english localizationweight: 12.05 (lbs",2467
0,bestbuy_485,Dell - Latitude 14in Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive,Dell,windows 10 8th gen intel® core™ i7-8850h processor; 14in display; 16gb memory; 256gb solid state drive special features: cable lock slot; bluetooth; hdmi output note: dvd/cd drive not included ,2678.97,truecurate_85,Asus S510UADS71 15.6&ampquot Laptop Intel Core i7 8GB Memory 1TB Hard Drive + 128GB Solid State Metal Gold ,Asus,0,0
1,macmall_72,Microsoft Surface Laptop 7th Gen Intel Core i7-7660U Dual-Core 2.5GHz 8GB RAM 256GB SSD 13.5in touchscreen 2256 x 1504 Intel Iris Plus Graphics 640 Wi-Fi Bluetooth Microsoft Windows 10 Pro - Burgundy kbd: English North America - commercial (JKQ-00036),Microsoft,"7th Gen Intel Core i7-7660U Dual-Core 2.5GHz, 8GB RAM, 256GB SSD, 13.5in touchscreen 2256 x 1504, Intel Iris Plus Graphics 640, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro - Burgundy, kbd: English, North America - commercial",1349.99,portableone_131,Microsoft Surface Laptop 256GB i7 8GB Windows 10 Pro Platinum (JKQ-00001),Microsoft,"Write a review!
 
  
 
  
 
  Read all reviews",1648
0,massgenie_591,Asus GL503VDDB74 15.6 in. ROG Strix Laptop - Intel Core i7 16GB Memory NVIDIA GeForce GTX 1050 & 1TB Hard Drive Plus 256GB SSD - ROG Metallic Black,0,"$1599.70, Face any combat challenge with this 15&#46;6&#45;inch Asus ROG Strix gaming laptop&#46; Its 1TB hard drive and 256GB solid&#45;state drive provide optimal storage performance&#44; and it runs programs seamlessly via its 16GB of DDR4 RAM and Intel Core i7 processor&#46; The NVIDIA GeForce GTX 1050 graphics board in this Asus ROG Strix gaming laptop renders action scenes smoothly&#46; FeaturesWindows 10 operating system15&#46;6&quot; Full HD display7th Gen Intel Core i7&#45;7700HQ mobile processor16GB system memory for intense multitasking and gaming1TB hard drive and 256GB SSD &#40;SSD&#41; for a blend of storage space and speedNVIDIA GeForce GTX 1050 graphicsBluetooth 4&#46;1 interface syncs with compatible devicesHDMI output expands your viewing optionsBuilt&#45;in media reader for simple photo transferNext&#45;generation wireless connectivitySpecificationsColor&#58; Metallic BlackHard Drive Capacity&#58; 1000 gigabytesHard Drive Type&#58; SATA &#43; SSDOperating System&#58; Windows 10Processor Speed &#40;Base&#41;&#58; 2&#46;8 gigahertzProcessor Model&#58; Intel 7th Generation Core i7System Memory &#40;RAM&#41;&#58; 16 gigabytesGraphics&#58; NVIDIA GeForce GTX 1050Screen Size&#58; 15&#46;6 inchesTouch Screen&#58; NoProcessor Model Number&#58; i7&#45;7700HQStorage Type&#58; HDD&#44; SSDSSD Capacity&#58; 256 gigabytes",1599.7,bestbuy_301,ASUS - ASUSPRO P5440UF 14in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX130 - 512GB Solid State Drive - Gray,ASUS,Windows 10 ProNVIDIA GeForce MX130 2GB dedicated graphicsTechnical details: 8th Gen Intel® Core™ i7-8550U processor; 14in display; 16GB memory; 512GB solid state driveSpecial features: fingerprint reader; backlit keyboardNote: DVD/CD drive not included,1299.99
1,macmall_542,Lenovo ThinkPad X1 Yoga 20LF - Flip design - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth - silver (20LF000JUS),Lenovo,"Lenovo ThinkPad X1 Yoga 20LF - Flip design - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2, NVMe - 14in IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi, Bluetooth - silver",1729.99,savingslots_162,Lenovo 20LF000JUS Ts x1 yoga gen3 i5 8gb 256gb f,Lenovo,"factory direct item only thinkpad x1 yoga 3rd generation, intel core i5-8250u (1.60ghz, 6mb), 14.0 1920x1080 multitouch, windows 10 pro 64, 8.0gb, 1x256gb ssd pcie, intel uhd 620, bluetooth 4.1, 720p hd came",1674
0,truecurate_104,Asus GL503VDDB74 ROG Strix 15.6&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1050 1TB Hard Drive + 256GB SSD Metallic Black ,Asus,0,0,truecurate_526,Lenovo 20KH002FUS ThinkPad X1 Carbon 14&ampquot Laptop Intel Core i7 16GB Memory 1TB Solid State Drive Black ,Lenovo,0,0
0,bestbuy_678,HP - ProBook 14in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black,HP,windows 10 pro 64-bit 6th gen intel® core™ i5 processor; 14in display; 4gb memory; 500gb hard drive special features: bluetooth; spill-resistant keyboard; displayport ,899.99,truecurate_3,HP 1GE40UT EliteBook 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silver ,HP,0,0
1,buydig_351,Hewlett Packard 645G4 R7-2700U 14 8GB/500 PC,HP,"HPPB645G4R7-2700U148GB/500PCAMDR7-2700U,14.0HDAGLEDSVA,UMA,Webcam,8GBDDR4,500GBHDD,AC+BT,3CBatt,FPR,W10Pro64,1yrWrtyU.S.-Englishlocalization",978.54,savingslots_475,HP 4TK38UT 645g4 r7-2700u 14 8gb/500 pc,HP,"hp pb645g4 r7-2700u 14 8gb/500 pc amd r7-2700u, 14.0 hd ag led sva, uma, webcam, 8gb ddr4, 500gb hdd, ac+bt, 3c batt, fpr, w10 pro64, 1yr wrty u.s. - english localizationweight: 5.45 (lbs)",870
0,bestbuy_765,Lenovo - Legion Y520 15.6in Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1060 Max-Q - 1TB Hard Drive - Black,Lenovo,windows 10 home nvidia geforce gtx 1060 max-q 6gb dedicated graphics 7th gen intel® core™ i7-7700hq processor; 15.6in display; 8gb memory; 1tb hard drive special features: bluetooth; hdmi output note: dvd/cd drive not included ,1189.99,bestbuy_823,Lenovo - ThinkPad X1 Carbon 14in Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8650u processor; 14in display; 16gb memory; 512gb solid state drive special features: fingerprint reader; backlit keyboard; outdoor screen note: dvd/cd drive not included ,2259.99
1,bestbuy_618,HP - EliteBook 14in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Natural Silver Diamond Cut Design,HP,windows 10 pro 7th gen intel® core™ i7-7500u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; backlit keyboard note: dvd/cd drive not included ,1739.99,kaizyr_104,EB1040G4 i7-7500U 14 8GB-256 PC U.S. - English localization,HP,"HP EB1040G4 i7-7500U 14 8GB/256 PC Intel i7-7500U, 14.0 FHD AG LED UWVA, UMA, Webcam, 8GB DDR4, 256GB SSD, AC+BT, 6C Batt, W10 Pro64, 1yr Wrty+3yrTrvPu+Ret U.S. - English localization",1733.55
0,buydig_479,Dell 14in i5 8350U 8gb 500GB SATA,Dell,0,1186.51,savingslots_446,ASUS UX461UADS51T 14.0 i5 8250u 8gb 256gb w10h,ASUS,"grey. touch screen. 14.0inch fhd (1920*1080), glossy, wv. intel core i5-8250u 1.6ghz (turbo up to 3.4ghz). 8gb lpddr3 (on board). intel hd. 256gb ssd. no optical drive. windows 10 home (64bit). 802.11ac. blueto",941
0,bestbuy_613,HP - EliteBook 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Silver,HP,windows 10 pro 7th gen intel® core™ i5-7200u processor; 14in display; 8gb memory; 256gb solid state drive special features: bluetooth; displayport note: dvd/cd drive not included ,1100.99,truecurate_514,Lenovo 81HG001HUS 17.3&ampquot Laptop Intel Core i5 16GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive + 128GB Solid State Black ,Lenovo,0,0
1,savingslots_272,Dell LATI5590K7G13 15.6 i7 8650u 8gb 256gb ssd,Dell,"intel core i7-8650u ( quad core, 8m cache, 1.9ghz,15w, vpro), m.2 256gb sata class 20 solid state drive, 8gb, 1x8gb, 2400mhz ddr4 non-ecc, windows 10 pro 64bit english, french, spanish, 15.6inch fhd wva (1920 x",1378,techcrave_2124,DELL K7G13 LATITUDE 5590 COREI78-8650U8GB 1DIMMS256,DELL,0,0
0,bestbuy_318,ASUS - ROG Strix Scar Edition 17.3in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB SSHD + 256GB SSD - Black,ASUS,Windows 10 HomeNVIDIA GeForce GTX 1060 6GB dedicated graphicsTechnical details: 8th Gen Intel® Core™ i7-8750H processor; 17.3in display; 16GB memory; 256GB solid state drive; 1TB Hybrid DriveSpecial features: Bluetooth; outdoor screen; HDMI outputNote: DVD/CD drive not included,1534.99,bestbuy_730,Lenovo - 2-in-1 15.6in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce MX130 - 256GB Solid State Drive - Onyx Black,Lenovo,windows 10 home nvidia geforce mx130 2gb dedicated graphics 8th gen intel® core™ i7-8550u processor; 15.6in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; touch screen; backlit keyboard note: dvd/cd drive not included ,891.99
0,truecurate_125,Acer C9103916 15.6&ampquot Chromebook Intel Core i3 4GB Memory 32GB Solid State Drive Black ,Acer,0,0,truecurate_85,Asus S510UADS71 15.6&ampquot Laptop Intel Core i7 8GB Memory 1TB Hard Drive + 128GB Solid State Metal Gold ,Asus,0,0
1,macmall_308,Lenovo ThinkPad P71 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM 500GB HDD 17.3in FHD IPS LCD Gigabit Ethernet 802.11ac Bluetooth 4.1 Fingerprint Reader - Black (20HK0013US),Lenovo,"Intel Core i7-7700HQ Quad-Core 2.80GHz, 8GB DDR4 SDRAM, 500GB SATA HDD, 17.3in FHD IPS LCD, NVIDIA Quadro M620, Gigabit Ethernet, 802.11ac, Bluetooth 4.1, Fingerprint Reader, Microsoft Windows 10 Pro 64-bit - Black",1435.88,techcrave_177,LENOVO 20HK0013US P71WIN10PI78GB500GB3YR,LENOVO,0,0
0,bestbuy_299,ASUS - ASUSPRO P2540UB 15.6in Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce MX110 - 256GB Solid State Drive - Black,ASUS,Windows 10 ProNVIDIA GeForce MX110 2GB dedicated graphicsTechnical details: 8th Gen Intel® Core™ i5-8250U processor; 15.6in display; 8GB memory; 256GB solid state driveSpecial features: fingerprint reader; Bluetooth; outdoor screen; HDMI outputNote: DVD/CD drive not included,773.99,microcenter_120,Lenovo ThinkPad T480s 14in Laptop Computer - Black Intel Core i7-8650U Processor 1.9GHz  16GB DDR4 RAM  512GB Solid State Drive  Intel UHD Graphics 620,Lenovo,"Intel Core i7-8650U Processor 1.9GHz 16GB DDR4 RAM 512GB Solid State Drive Intel UHD Graphics 620 Microsoft Windows 10 Pro 10/100/1000 Network 802.11ac Wireless Bluetooth 4.1 14in WQHD IPS Display
 WORLD-RENOWNED BUSINESS TOOLS Performance and durability in our flagship laptop series. The superior design and build of the ThinkPad T Series, as well as our award-winning, spill-resistant keyboards, exceptional security features, and strong performance set these laptops as the gold standard.",1999.99
0,antonline_1157,Lenovo IdeaPad 320S-15IKB 15.6in LCD Notebook,Lenovo,0,672.78,antonline_554,Acer Switch 5 SW512-52P-35RA 12in Touchscreen LCD 2 in 1 Notebook,Acer,0,767.68
0,bestbuy_407,Dell - Inspiron 15.6in 4K Ultra HD Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB HDD + 512GB SSD - Matte Black,Dell,Windows 104K Ultra HDNVIDIA GeForce GTX 1060 6GB dedicated graphicsTechnical details: 7th Gen Intel® Core™ i7-7700HQ processor; 15.6in display; 16GB memory; 1TB HDD; 512GB SSDSpecial features: Bluetooth; backlit keyboard; HDMI output,1499.99,truecurate_514,Lenovo 81HG001HUS 17.3&ampquot Laptop Intel Core i5 16GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive + 128GB Solid State Black ,Lenovo,0,0
1,buydig_162,Hewlett Packard 745G5 R7-2700U 14 8GB/256 PC,HP,"HPEB745G5R7-2700U148GB/256PCAMDR7-2700U,14.0FHDAGLEDUWVA,UMA,Webcam,8GBDDR4,256GBSSD,AC+BT,3CBatt,FPR,W10Pro64,3yrWrty+3yrNBDOnsiteU.S.-Englishlocalization",1345.82,massgenie_962,Hp business 4jb95utaba 745g5 r7-2700u 14 8gb/256 pc,0,"$1345.30, HP BUSINESS 4JB95UT#ABA 745G5 R7-2700U 14 8GB/256 PC",1345.3
1,savingslots_490,Dell G35795965BLK 15.6 i5 8300h 8gb 256gb,Dell,"non touch. dell g3 15 3579. black. 8th generation intel core i5-8300h processor (quad-core, 8mb cache, up to 3.9ghz w/ turbo boost). 8gb 2666mhz ddr4 up to [32gb], (additional memory sold separately). 256 gb",849,walmart_241,Dell G3 Gaming Laptop 15.6in Intel i5 (8th Gen) i5-8300H Quad-core NVIDIA GeForce GTX 1050 256SSD 8 GB DDR4 G3579-5965BLK,Dell,"NON TOUCH. Dell G3 15 3579. Black. 8th Generation Intel Core i5-8300H Processor (Quad-Core, 8MB Cache, up to 3.9GHz w/ Turbo Boost). 8GB 2666MHz DDR4 up to [32GB], (additional memory sold separately). 256 GB [SSD]. Windows 10 Home 64-bit English. 15.6-inch FHD (1920 x 1080) IPS Anti-Glare LED-Backlit Display. NVIDIA GeForce GTX 1050, with 4GB GDDR5 graphics memory. No ODD. Backlit Keyboard, English. 130 Watt AC Adapter. 56 Whr Battery, 4-Cell (Integrated). McAfee LiveSafe 12 Month Subscription",759.99
0,antonline_324,HP ProBook 470 G5 17.3in LCD Notebook,HP,0,1129.99,antonline_703,Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook,Lenovo,0,956.8
1,massgenie_853,Hp commercial remarketing 2xu38utaba excess ts 14.0uhd i5 16g 512g,0,"$1473.32, HP COMMERCIAL REMARKETING 2XU38UT#ABA EXCESS TS 14.0UHD i5 16G 512G",1473.32,sdicraft_305,HP 14in EliteBook 1040 G4 Multi-Touch Notebook,0,"Built with a 180° hinge, the 14in EliteBook 1040 G4 Multi-Touch Notebook from HP is a slim and powerful business-class system that helps to accelerate day-to-day tasks and make them more user-friendly with powerful multitasking, on-the-go collaboration, and security features. It is powered by a 2.6 GHz Intel Core i5-7300U Dual-Core processor and 16GB of 2133 MHz DDR4 RAM, allowing you to run multiple programs simultaneously and quickly access frequently used files and programs. When running more demanding programs or tasks, the processor can be boosted to achieve a speed of 3.5 GHz. The memory is soldered to the motherboard and cannot be upgraded. The 14in UWVA IPS display features a Full HD 16:9 resolution of 1920 x 1080 and capacitive multi-touch functionality that is protected by Corning Gorilla Glass 4. If you're working with sensitive material or just dislike people looking over your shoulder, there is also an integrated Sure View privacy screen. The built-in multi-touch functionality allows you to utilize the touch features and functions in Windows 10 Pro to further improve accessibility and productivity. Visuals are handled by the integrated Intel HD Graphics 620 chipset, and you can output video to an external display using the HDMI 1.4 port. For storage of your files, this system comes with a 512GB NVMe PCIe M.2 SSD that uses a PCIe 3.0 x4 interface and Tri-Level Cell (TLC) NAND flash memory. If you want to add external storage, optical drives, mice, keyboards, printers, memory card readers, and more, the EliteBook 1040 G4 offers two USB 3.1 Type-C ports and two USB 3.0 Type-A ports, one of which doubles as a charging port. Built-in Bang & Olufsen stereo speakers, dual microphones, and a 720p webcam let you participate in video calls for work or with friends and family, while an IR webcam provides face recognition via Windows Hello. Connect to the Internet via 802.11ac Wi-Fi or Gigabit Ethernet LAN using an included USB Type-C to RJ45 cable for a more stable and reliable connection. Furthermore, to free up USB ports and reduce wire clutter, you can wirelessly connect additional peripherals and devices using Bluetooth 4.2. The EliteBook 1040 G4 Notebook operates using an included 90W USB Type-C AC adapter that runs using 115-230 VAC at 47-63 Hz and a 6-cell / 67Wh lithium-ion battery that will last for up to 18 hours before recharging is required. The installed operating system is Windows 10 Pro (64-bit).",1309.34
